id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month
33799411,"NEW OPEN SALE! Room401: 超大露台,sky tree 绝美风景",243217538,東居,,Sumida Ku,35.71559,139.82511,Entire home/apt,10975,1,3,2019-06-22,2.2
33808040,201  20%off near Shinjuku Brand  New ★  1 min  ★,254794184,Aoi,,Shinjuku Ku,35.71613,139.68993999999998,Entire home/apt,16678,2,4,2019-06-16,4.0
33812078,Akihabara station 3mins #小林ﾋﾞﾙ401roomﾌﾘｰwifi#Max6#,251691547,Mickey,,Chiyoda Ku,35.70042,139.77829,Entire home/apt,27976,3,0,,
33817587,R207-1)Women Dormitory Shinjuku*WIFI free *,232445532,Rhodes,,Shinjuku Ku,35.69964,139.73377,Shared room,3013,1,0,,
33818117,R207-2)Women Dormitory Shinjuku*WIFI free *,232445532,Rhodes,,Shinjuku Ku,35.69865,139.73358000000002,Shared room,3013,1,3,2019-05-02,1.53
33818208,R207-3)Women Dormitory Shinjuku*WIFI free *,232445532,Rhodes,,Shinjuku Ku,35.6982,139.73338999999999,Shared room,3013,1,2,2019-05-18,0.88
33818320,R207-4)Women Dormitory Shinjuku*WIFI free *,232445532,Rhodes,,Shinjuku Ku,35.69876,139.73346,Shared room,3013,1,2,2019-05-08,1.02
33825394,SHINJUKU新宿區/ 別邸·大久保/獨棟2層樓/FREE WIFI / JR大久保駅徒步6分鐘,214640453,Hanako,,Shinjuku Ku,35.701440000000005,139.69146999999998,Entire home/apt,21951,2,3,2019-06-11,1.67
33827460,"橘荘203  (只限女性房客 )池袋电车徒步10分钟｡温馨干净｡近各种大型百货店,太阳城阳光60等",200748114,龍也,,Toshima Ku,35.73046,139.69261,Private room,4950,2,0,,
33837080,"橘荘202(只限女性房客)清新淡雅的温馨小屋｡距池袋电车徒步10分钟｡近各种百货店,太阳城阳光60等",200748114,龍也,,Toshima Ku,35.73018,139.69133,Private room,6026,1,2,2019-05-19,1.43
33839874,Akabane /Free WIFI / 13min Akabane stiation #202,253559407,Eri,,Kita Ku,35.772870000000005,139.72922,Entire home/apt,7532,1,2,2019-06-09,2.0
33840105,Akabane /Free WIFI / 13min Akabane stiation #203,253559407,Eri,,Kita Ku,35.77135,139.72876000000002,Entire home/apt,7532,1,2,2019-06-01,1.54
33840185,Akabane /Free WIFI / 13min Akabane stiation #301,253559407,Eri,,Kita Ku,35.77247,139.72779,Entire home/apt,9039,1,3,2019-06-20,3.0
33840290,Akabane /Free WIFI / 13min Akabane stiation #302,253559407,Eri,,Kita Ku,35.77125,139.72746999999998,Entire home/apt,10007,2,1,2019-06-23,1.0
33840447,6min Akabane stiation/Free wifi/max 5 guests #101,253559407,Eri,,Kita Ku,35.77279,139.71784,Entire home/apt,10007,1,3,2019-06-02,2.09
33840697,6min Akabane stiation/Free wifi/max 5 guests #102,253559407,Eri,,Kita Ku,35.7734,139.71806999999998,Entire home/apt,10007,1,6,2019-06-23,3.4
33841075,6min Akabane stiation/Free wifi/max 6 guests #202,253559407,Eri,,Kita Ku,35.77485,139.71867,Entire home/apt,12051,1,3,2019-06-08,3.0
33841208,"新宿和風民宿,免费pocket w-ifi 舒适公寓 live in 歌舞伎町",179420807,昕楠,,Shinjuku Ku,35.69492,139.70643,Entire home/apt,17969,1,12,2019-06-18,5.0
33841351,6min Akabane stiation/Free wifi/max 5 guests #201,253559407,Eri,,Kita Ku,35.77347,139.71983,Entire home/apt,10007,1,5,2019-06-27,2.78
33841458,6min Akabane stiation/Free wifi/max 6 guests #103,253559407,Eri,,Kita Ku,35.77451,139.71846000000002,Entire home/apt,12051,1,3,2019-06-23,1.67
33841594,6min Akabane stiation/Free wifi/max 6 guests #203,253559407,Eri,,Kita Ku,35.77472,139.71861,Entire home/apt,12051,1,3,2019-06-13,1.7
33841773,6min Akabane stiation/Free wifi/max 5 guests #301,253559407,Eri,,Kita Ku,35.77323,139.71948999999998,Entire home/apt,10007,1,2,2019-06-03,1.76
33841922,6min Akabane stiation/Free wifi/max 6 guests #302,253559407,Eri,,Kita Ku,35.77473,139.71988000000002,Entire home/apt,12051,1,3,2019-06-16,1.67
33842023,6min Akabane stiation/Free wifi/max 5 guests #303,253559407,Eri,,Kita Ku,35.77297,139.71928,Entire home/apt,10007,1,2,2019-05-29,1.07
33842104,"New Open! Ikebkuro West house [C] 3 guests, wi-fi",42261512,Kanae&Tsunaki,,Toshima Ku,35.72889,139.70448000000002,Entire home/apt,10007,2,6,2019-06-17,2.65
33847625,JR Ikebukuro|Oyama|9 min||WIFI|Max4|PrivateRoom|A,255568616,Takashi,,Itabashi Ku,35.74321,139.70166,Private room,7962,1,7,2019-06-19,3.09
33847666,301 20%off near Shinjuku Brand  New ★  1 min  ★,254794184,Aoi,,Shinjuku Ku,35.71765,139.68965,Entire home/apt,16033,2,6,2019-06-16,4.62
33848285,9min|Ikebukuro&Oyama sta|WIFI|PrivateRoom☆|Max3|B,255568616,Takashi,,Itabashi Ku,35.74301,139.69988,Private room,7962,1,4,2019-06-17,2.18
33853146,"Muslim friendly! ""HALAL""  Moosa’s guest room 301",40834345,Kenny,,Koto Ku,35.68976,139.83015,Entire home/apt,20014,2,0,,
33855806,401 40%off near Shinjuku Brand  New ★  1 min  ★,254794184,Aoi,,Shinjuku Ku,35.71583,139.68981000000002,Entire home/apt,21951,2,1,2019-05-26,0.91
33856038,501 40%off Brand New Shinjuku Luxurious house 1min,254794184,Aoi,,Shinjuku Ku,35.71631,139.6897,Entire home/apt,22058,2,6,2019-06-18,3.1
33857579,Lovely Tiny Apartment along Tokyo's Yamanote Line,147014594,Reyado,,Toshima Ku,35.729079999999996,139.73411000000002,Entire home/apt,8178,1,1,2019-06-08,1.0
33857994,Max 26ppl  2bathroom Enjoy the Big House,118634275,Chara,,Shibuya Ku,35.681509999999996,139.68259,Entire home/apt,40028,1,2,2019-06-10,2.0
33860641,Shinjuku Imperial Garden /新宿區新宿御苑#701,208138512,Elaine,,Shinjuku Ku,35.68694,139.71716,Entire home/apt,13988,1,10,2019-06-09,5.17
33861030,"Muslim friendly! ""HALAL""  Moosa’s guest room 302",40834345,Kenny,,Koto Ku,35.68804,139.83013,Entire home/apt,20014,2,0,,
33861315,"Muslim friendly !""HALAL"" Moosa’s guest room 303",40834345,Kenny,,Koto Ku,35.688790000000004,139.83126000000001,Entire home/apt,20014,2,0,,
33861849,0. Large and Spacious 2 LDK near Shinjuku 2F,4847803,Best Stay In Tokyo!,,Nakano Ku,35.709790000000005,139.68648000000002,Entire home/apt,16140,10,7,2019-06-11,3.04
33862118,Monthly Rental - Cozy Apartment in Shinjuku,51061481,Ayu,,Shinjuku Ku,35.713159999999995,139.70322,Entire home/apt,13988,30,0,,
33862957,Monthly Rental - New Apartment Shinjuku,51061481,Ayu,,Shinjuku Ku,35.71262,139.70327,Entire home/apt,13988,30,0,,
33863011,Quite apartment in centre area,255336116,南那,,Shinjuku Ku,35.69988,139.70668,Entire home/apt,13450,1,7,2019-06-19,3.5
33863894,Urban center apartment- convenient for family,255336116,南那,,Shinjuku Ku,35.70203,139.69567,Entire home/apt,13450,1,3,2019-05-19,1.64
33864235,Kabuki Flat for family traveling and shopping,255336116,南那,,Shinjuku Ku,35.69538,139.70802,Entire home/apt,13020,1,5,2019-06-17,3.49
33869610,lady's  dorm tokyo Asakusa 1 min to 24/7 market,186681429,Hostel Haru,,Taito Ku,35.713409999999996,139.79111,Shared room,2905,1,0,,
33870203,NEW OPEN SALE!Room201:带和风茶室､眺望sky tree绝景,243217538,東居,,Sumida Ku,35.71567,139.82399999999998,Entire home/apt,12051,1,6,2019-06-22,2.69
33870574,NEW OPEN SALE!Room301:带和风茶室､眺望sky tree绝景,243217538,東居,,Sumida Ku,35.71496,139.82407,Entire home/apt,12805,1,6,2019-06-25,2.65
33886002,Japanese Style TATAMI near Shinjuku / Free WiFi,252910546,Mia,,Shinjuku Ku,35.7037,139.6956,Entire home/apt,7424,1,11,2019-06-18,5.0
33888078,Asakusa temple3mins for family/popular area/Max5P,20542391,Angela,,Taito Ku,35.71844,139.79976000000002,Entire home/apt,12051,2,0,,
33888099,Azabu Juban 8 min with FREE Pocket wifi,9881372,Koji,,Minato Ku,35.65527,139.72982,Entire home/apt,10975,3,4,2019-05-25,2.11
33891958,Hotel&Hostel KIKKA Tokyo Dormitory room(2persons),206086589,Kikka,,Chiyoda Ku,35.69433,139.78083,Shared room,5595,1,0,,
33892159,☆Ikebukuro☆Two people join☆Free wifi☆205,238190882,大為,,Itabashi Ku,35.77455,139.66114,Entire home/apt,12051,2,1,2019-05-04,0.55
33894437,Near HANEDA & SHINAGAWA♪8bed Best for Family!,255330391,Shinji,,Ota Ku,35.57301,139.72728,Entire home/apt,27976,2,0,,
33912010,Superbly located Apt. In Kichijoji,32559975,Tsukasa,,Musashino Shi,35.704809999999995,139.58441000000002,Private room,15064,4,0,,
33912588,"Chiyoda-ku,Kanda,Akihabara Dormitory Hostel",255968596,ｼﾝｲﾁ,,Chiyoda Ku,35.694359999999996,139.7639,Shared room,4519,1,0,,
33912714,▼Shinjuku /16 people▼Good access/Wifi/Netflix,256096168,Sayaka & Ken,,Shinjuku Ku,35.68457,139.6879,Entire home/apt,60041,2,4,2019-05-22,2.0
33913382,和風旅館3-櫻花苑東京淺草橋酒店 SAKURA GARDEN HOTEL-AkihabaraArea,134662329,Steve,,Chiyoda Ku,35.69748,139.78252,Entire home/apt,16033,1,1,2019-05-26,0.91
33914103,3 min from Azabujuban Station/freeWIFI/601,250003495,Yj,,Minato Ku,35.656,139.73463999999998,Entire home/apt,10545,2,2,2019-05-04,1.0
33914313,Tokyo Shinjuku 10min Koenji GuestHouse .05,141622656,Ryosuke,,Suginami Ku,35.70216,139.64752,Private room,7532,1,0,,
33914445,Located in Asakusa Area! 観光に人気の浅草ｴﾘｱ!#201,243764469,Toru,,Taito Ku,35.7231,139.79587,Private room,10007,1,0,,
33914628,"橘荘  东京民宿 池袋10分钟(电车1站路+步行8分钟) 安静,温馨舒适的小屋",200748114,龍也,,Toshima Ku,35.72991,139.69031999999999,Entire home/apt,17001,2,2,2019-06-26,2.0
33914643,Tokyo Shinjuku 10min Koenji GuestHouse .08,141622656,Ryosuke,,Suginami Ku,35.700179999999996,139.65088,Private room,7962,1,0,,
33914839,Tokyo Shinjuku 10min Koenji GuestHouse .08,141622656,Ryosuke,,Suginami Ku,35.70183,139.64889,Private room,7532,1,1,2019-05-13,0.65
33915864,浅草精装一户建最大容纳11人,152530935,長天,,Taito Ku,35.72249,139.80518999999998,Entire home/apt,20014,1,7,2019-06-22,3.68
33916706,(Website hidden by Airbnb) min Sta./Cozy room/PocketWiFi#202,247554637,Kaori,,Taito Ku,35.723240000000004,139.78937,Entire home/apt,4950,2,6,2019-06-13,3.05
33916927,Adorable apartment in shinjuku,255336116,南那,,Shinjuku Ku,35.69424,139.70526999999998,Entire home/apt,13020,1,1,2019-05-26,0.91
33916982,#3ｹﾞｽﾄﾊｳｽ東向島!東向島駅まで3分徒歩!ｽｶｲﾂﾘｰもすぐ近く!浅草まで電車で10分!,190765258,Mikayo,,Sumida Ku,35.7274,139.81758,Shared room,3013,1,1,2019-06-05,1.0
33917061,Free WiFi.东新宿-2 double sized bed,255336116,南那,,Shinjuku Ku,35.69688,139.71295,Entire home/apt,12051,1,0,,
33917167,Shinjuku Playhouse Super Stay 30 secs JR station,21960358,Kojima,,Shinjuku Ku,35.69921,139.69923,Entire home/apt,20014,1,3,2019-05-31,1.84
33917200,【B】Apartment in Higashi-shinjuku station,255336116,南那,,Shinjuku Ku,35.700109999999995,139.7064,Entire home/apt,12051,1,0,,
33917286,3 min from Azabujuban Station/freeWIFI/4A,250003495,Yj,,Minato Ku,35.65408,139.73584,Entire home/apt,13988,2,4,2019-05-26,2.55
33917429,Free wifi ! 3min walk from Higashi Shinjuku St,255336116,南那,,Shinjuku Ku,35.69689,139.70694,Entire home/apt,14419,1,1,2019-06-13,1.0
33917486,(Website hidden by Airbnb) min Sta./Cozy room/PocketWiFi#302,247554637,Kaori,,Taito Ku,35.72306,139.78983,Entire home/apt,4950,2,4,2019-06-13,2.0
33917854,(Website hidden by Airbnb) min Sta./Cozy room/PocketWiFi#303,247554637,Kaori,,Taito Ku,35.72521,139.79124,Entire home/apt,4950,2,3,2019-06-13,2.09
33918265,(Website hidden by Airbnb) min Sta./Cozy room/PocketWiFi#401,247554637,Kaori,,Taito Ku,35.7231,139.78987,Entire home/apt,4950,2,10,2019-06-17,5.08
33919027,(Website hidden by Airbnb) min Sta./Cozy room/PocketWiFi#101,247554637,Kaori,,Taito Ku,35.72501,139.79083,Entire home/apt,4950,2,5,2019-06-19,3.85
33919099,☆Ikebukuro☆Two people join☆Free wifi☆103,238190882,大為,,Itabashi Ku,35.77025,139.65344,Entire home/apt,12051,2,0,,
33920638,【ENJOY THE UNEXPECTED FUTURE!!】Dormitory room,212736289,Seven Garden,,Taito Ku,35.7111,139.79772,Shared room,6564,1,0,,
33921419,YUMEJI Room-A,71782973,Masami,,Taito Ku,35.727579999999996,139.79106000000002,Private room,4950,2,7,2019-06-24,6.36
33922203,BK2F【NewBuilt】Shinjuku 13 mins|Traditional Town,226145169,Marina,,Shinjuku Ku,35.70749,139.73017,Entire home/apt,36046,2,0,,
33922456,☆Ikebukuro go straignt☆Free wifi,238190882,大為,,Itabashi Ku,35.77277,139.65711000000002,Entire home/apt,12051,2,0,,
33923577,Cozy and Luxurious Apt in Central of Shibuya,56934339,冨永(Tommy),,Shibuya Ku,35.65818,139.69799999999998,Entire home/apt,12051,2,2,2019-06-09,1.02
33924476,(401)New Open! Discount!! Near by Ueno and Asakusa,157556267,Mico,,Taito Ku,35.72831,139.79186,Entire home/apt,14096,1,6,2019-06-23,4.5
33927272,KEY Hotel Akiba 502,247534841,Hotel,,Taito Ku,35.70463,139.77903999999998,Private room,12051,2,1,2019-06-04,1.0
33927659,LuxurySuite # 22 Convenient Tokyo stay!,93555340,Aya,,Ota Ku,35.57235,139.70197,Entire home/apt,9684,1,0,,
33928043,NEW OPEN 新宿高田马场2bedrooms,231273877,青梅,,Shinjuku Ku,35.71206,139.69648999999998,Entire home/apt,24963,1,2,2019-05-20,0.91
33928646,ASAKUSA 花豆HOUSE-1 F,78391541,鈴蘭,,Taito Ku,35.7125,139.79075,Entire home/apt,16033,2,1,2019-06-08,1.0
33929742,A03 ☆和風ﾓﾀﾞﾝな宿☆新宿中心､駅歩く4分 無料Wi-Fi,198437339,Sachiko,,Shinjuku Ku,35.70132,139.69818999999998,Entire home/apt,12051,1,4,2019-06-13,3.64
33931339,New open sale!新築1年のﾒｿﾞﾈｯﾄ2室!上野駅から徒步5分!銀座線稲荷町から30秒!,143452650,Ivy,,Taito Ku,35.71071,139.78161,Entire home/apt,19799,2,5,2019-06-14,2.54
33931788,新宿大久保1分钟 1F,231273877,青梅,,Shinjuku Ku,35.702490000000004,139.69603,Entire home/apt,19045,1,0,,
33932058,✤Walking to the Ikebukuro♪Shopping♪Free wifi+TV,254063605,Yoyo,,Toshima Ku,35.73891,139.71473,Entire home/apt,27008,1,5,2019-06-23,2.63
33933329,BK3F【NewBuilt】Shinjuku 13 mins|Traditional Town,226145169,Marina,,Shinjuku Ku,35.708259999999996,139.73055,Entire home/apt,36046,2,0,,
33943431,新宿大久保站1分钟 4bedrooms 2F,231273877,青梅,,Shinjuku Ku,35.700590000000005,139.69707,Entire home/apt,34970,1,2,2019-06-05,2.0
33943809,A06 ☆Guest room新宿ｴﾘｱ!! 駅近3分!!FreeWiFi,198437339,Sachiko,,Shinjuku Ku,35.70438,139.69775,Entire home/apt,11944,1,3,2019-06-25,1.58
33948536,Kstyle Type1 Nearest sta. 4mins walk#AS949-AS957,256359722,Nana And Kentou,,Koto Ku,35.699529999999996,139.82936,Entire home/apt,20014,1,22,2019-06-19,11.0
33950395,2min JR Aoto Station|Direct Narita|6 LDK| Max 18P,229061804,Kenta,,Katsushika Ku,35.74694,139.85368,Entire home/apt,24963,1,3,2019-06-16,2.73
33950664,"4-min to bus st. for Asakusa, own 1K, New Bldg!(B)",203690845,Kiyoshi,,Sumida Ku,35.72498,139.81175,Private room,10007,1,0,,
33951080,"R2 Bright Reasonable RoomⅱAzabu-juban, SE Roppongi",60156363,Comfybed,,Minato Ku,35.65517,139.73985,Private room,47990,2,2,2019-06-09,2.0
33951193,"4-min to bus st. for Asakusa, own 1K, New Bldg!(C)",203690845,Kiyoshi,,Sumida Ku,35.726,139.81052,Private room,10007,1,0,,
33951907,Kstyle Type2 Nearest sta. 4mins walk#AS949-AS957,256359722,Nana And Kentou,,Koto Ku,35.69923,139.82936999999998,Entire home/apt,20014,1,13,2019-06-24,6.5
33953025,JAPANESE STYLE HOME FOR 6! IKEBUKURO & TOKYO DOME!,256386091,Plays,,Kita Ku,35.74842,139.72789,Entire home/apt,20014,1,6,2019-06-22,3.46
33953236,5 minutes from Haneda Airport Japanese houses,33960674,Yuka,,Ota Ku,35.54841,139.74534,Entire home/apt,24963,1,0,,
33971621,Asakusa 7mins walk to Sensoji easy access to Ueno.,218849633,Sihou,,Taito Ku,35.71994,139.80007,Private room,3981,2,3,2019-06-24,1.53
33972746,ねんねこ宿 nen-neko inn,120678368,Mie,,Taito Ku,35.72595,139.77003,Private room,24963,1,0,,
33972838,HIZ HOTEL Ginza MAX4 Luxury Apartment Hotel 601,256531617,Hiz,,Chuo Ku,35.67432,139.77407,Entire home/apt,27976,2,4,2019-05-30,2.07
33973104,Akiba Apartment Hotel,256529999,Ryo,,Taito Ku,35.69968,139.78097,Entire home/apt,10007,2,0,,
33973217,Monthly rent☆40% discount☆2LDK Ueno area. #5,225207864,小室,,Taito Ku,35.711059999999996,139.78258,Entire home/apt,14957,30,0,,
33973581,SL201/NEW!/40%OFF!/4mins to Ueno/2 bedrooms/8pax,256538783,Yukiko,,Taito Ku,35.727740000000004,139.79262,Entire home/apt,24963,1,3,2019-06-11,2.0
33973885,Monthly rent☆40% discount☆2LDK Ueno area. #7,225207864,小室,,Taito Ku,35.71096,139.78371,Entire home/apt,14957,30,0,,
33973907,SL301/NEW!/40%OFF!/4mins to Ueno/2 bedrooms/8pax,256538783,Yukiko,,Taito Ku,35.7274,139.7929,Entire home/apt,24963,1,6,2019-06-21,4.0
33974033,SL401/NEW!/40%OFF!/4mins to Ueno/2 bedrooms/8pax,256538783,Yukiko,,Taito Ku,35.72605,139.79202,Entire home/apt,24963,1,8,2019-06-11,5.33
33974242,SL501/NEW!/40%OFF!/4mins to Ueno/2 bedrooms/8pax,256538783,Yukiko,,Taito Ku,35.727920000000005,139.79196000000002,Entire home/apt,24963,1,7,2019-06-22,4.67
33974321,WiFi無料&新宿まで2分!清潔､安全､Stylish Room!MAX8人宿泊ok!,50630460,Yoshi,,Shinjuku Ku,35.70263,139.7056,Entire home/apt,32280,3,7,2019-06-10,4.67
33974489,SL601/NEW!/40%OFF! /4mins to Ueno/2 bedrooms/8pax,256538783,Yukiko,,Taito Ku,35.72617,139.79133000000002,Entire home/apt,24963,1,6,2019-06-11,4.0
33974586,SL801/40%OFF!!/4mins to Ueno/2BR/8pax/Top floor,256538783,Yukiko,,Taito Ku,35.725840000000005,139.79207,Entire home/apt,24963,1,2,2019-06-09,1.33
33974590,SL701/NEW!/40%OFF!/4mins to Ueno/2 bedrooms/8pax,256538783,Yukiko,,Taito Ku,35.72756,139.79164,Entire home/apt,24963,1,4,2019-06-15,2.67
33975161,"FF172 Near Skytree! 11pax, with pocket Wifi. 2BR!",230876845,Honoka,,Sumida Ku,35.72258,139.81214,Entire home/apt,23995,2,0,,
33975228,Renovation in April 2019!Metro 1min! Asakusa!,241166766,Tokyo Kuramae,,Taito Ku,35.70454,139.79273,Entire home/apt,20982,1,14,2019-06-25,7.12
33978489,WiFi無料&新宿まで2分!清潔､安全､Lovely Room!最大7人宿泊ok!,50630460,Yoshi,,Shinjuku Ku,35.70135,139.705,Entire home/apt,32280,3,6,2019-06-10,3.91
33980814,Pebliss 耀･参 池袋 池袋駅徒歩10分 容量無制限高速Wi-Fi完備,218190604,Fukuda,,Toshima Ku,35.73666,139.71247,Entire home/apt,20014,1,0,,
33981204,Op price‼Vintage Modern /8min on foot-Shibuya#402,256537594,Shou,,Shibuya Ku,35.65309,139.70706,Entire home/apt,6994,1,8,2019-06-11,3.93
33981561,Op price‼Natural Modern /8min on foot-Shibuya#1006,256537594,Shou,,Shibuya Ku,35.65092,139.7068,Entire home/apt,6994,1,5,2019-06-23,3.06
33983846,"120㎡ Big Skip-floor,Central Tokyo,150m from Sta.",48060564,Hannzawa,,Shinjuku Ku,35.68963,139.72211000000001,Entire home/apt,30021,1,3,2019-06-14,3.0
33998045,Monthly service apart/JRKameari 2min/Asakusa/Akiba,91235096,Kayo,,Katsushika Ku,35.76572,139.84832,Entire home/apt,12589,26,0,,
33998063,[202]Renovation in April 2019!Metro 1min! Asakusa!,241166766,Tokyo Kuramae,,Taito Ku,35.70568,139.79238,Entire home/apt,18507,1,9,2019-06-09,4.5
33998177,[302]Renovation in April 2019!Metro 1min! Asakusa!,241166766,Tokyo Kuramae,,Taito Ku,35.704370000000004,139.79178000000002,Entire home/apt,18507,1,8,2019-06-20,4.21
33998251,[301]Renovation in April 2019!Metro 1min! Asakusa!,241166766,Tokyo Kuramae,,Taito Ku,35.70513,139.79188,Entire home/apt,20982,1,12,2019-06-14,6.0
33998255,Good and calm house in center of Tokyo.,243811091,哲太郎,,Setagaya Ku,35.63319,139.64776,Entire home/apt,30021,2,1,2019-05-02,0.53
33998701,2mins train from Tokyo station★Impeccable lodging,256708544,Elli,,Chuo Ku,35.689859999999996,139.77738,Entire home/apt,20014,3,10,2019-06-13,5.17
33999216,FF171 Spacious 2BR & Pocket Wifi max 7ppl,230876845,Honoka,,Sumida Ku,35.72338,139.8125,Entire home/apt,23995,2,1,2019-05-20,0.77
34002011,2mins JR from Tokyo Station/Free WIFI/Monthly let★,256708544,Elli,,Chuo Ku,35.690740000000005,139.77721,Entire home/apt,10007,20,0,,
34002134,Haneda Homestay. Single room with balcony.,40468635,Clint,,Ota Ku,35.55198,139.73516,Private room,3981,3,0,,
34006698,Oyama House,249534364,Tatsuya,,Arakawa Ku,35.73123,139.78919,Entire home/apt,6564,1,7,2019-06-04,4.12
34007564,☼Urban Escape in Sunlit Studio near Roppongi Area☼,143444800,Naoto,,Minato Ku,35.67096,139.73047,Entire home/apt,19799,2,6,2019-06-25,4.74
34008361,HIZ HOTEL Ginza MAX4 Luxury Apartment Hotel 701,256531617,Hiz,,Chuo Ku,35.67443,139.77272,Entire home/apt,27976,2,3,2019-06-24,3.0
34008482,HIZ HOTEL Ginza MAX4 Luxury Apartment Hotel 901,256531617,Hiz,,Chuo Ku,35.674040000000005,139.77268999999998,Entire home/apt,27976,2,2,2019-06-04,1.13
34008634,HIZ HOTEL Ginza MAX4 Luxury Apartment Hotel 801,256531617,Hiz,,Chuo Ku,35.67364,139.77378000000002,Entire home/apt,27976,2,6,2019-06-06,3.05
34010073,"2 minutes to station, 3-floor building",40951044,Lei,,Koto Ku,35.68118,139.80356,Entire home/apt,26900,2,3,2019-06-02,1.53
34010774,HIZ HOTEL Ginza MAX4 Luxury Apartment Hotel 1001,256531617,Hiz,,Chuo Ku,35.6732,139.77296,Entire home/apt,27976,2,1,2019-06-23,1.0
34013357,HIZ HOTEL Ginza MAX3 Luxury Apartment Hotel 603,256531617,Hiz,,Chuo Ku,35.67283,139.77325,Entire home/apt,14957,1,2,2019-06-26,1.13
34021943,Shibuya star-2 (201)走路5分鐘到捷運/10多分鐘到新宿車站,111999576,Shibuya Star,,Shinjuku Ku,35.69093,139.68386,Entire home/apt,6994,2,4,2019-06-25,2.55
34023236,Op price‼Japanese Modern /8min on foot-Shibuya#505,256549409,Mako,,Shibuya Ku,35.65142,139.70748,Entire home/apt,9039,1,7,2019-06-16,3.75
34023848,Evergreen Hotel Hatsudai,13700916,Ryo,,Shibuya Ku,35.68379,139.67966,Entire home/apt,10007,1,0,,
34024985,HIZ HOTEL Ginza MAX3 Luxury Apartment Hotel 703,256531617,Hiz,,Chuo Ku,35.67406,139.77395,Entire home/apt,14957,2,5,2019-05-26,2.78
34025144,HIZ HOTEL Ginza MAX4 Luxury Apartment Hotel 803,256531617,Hiz,,Chuo Ku,35.673190000000005,139.77322,Entire home/apt,17969,2,5,2019-06-18,3.33
34025249,HIZ HOTEL Ginza MAX3 Luxury Apartment Hotel 903,256531617,Hiz,,Chuo Ku,35.67403,139.77258999999998,Entire home/apt,17969,2,5,2019-06-21,3.13
34025289,HIZ HOTEL Ginza MAX3 Luxury Apartment Hotel 1003,256531617,Hiz,,Chuo Ku,35.67399,139.7744,Entire home/apt,14957,2,5,2019-06-23,4.55
34027261,apartment hotel TASU TOCO Room 305,19611972,岩間,,Suginami Ku,35.705,139.59805,Entire home/apt,8500,3,5,2019-06-14,3.41
34027678,B. BIG  sweet house in Ikebukuro!⛩    Hi ! TOKYO!,110230403,Cc,,Toshima Ku,35.73434,139.72128,Entire home/apt,37983,1,1,2019-06-10,1.0
34041592,東京Calm room富士見ﾊｳｽ,252023353,美玲,,Suginami Ku,35.6988,139.63697,Entire home/apt,7532,1,0,,
34042483,A11 ☆Classy room☆新宿ｴﾘｱ!駅まで徒歩3分FREEWiFi!,198437339,Sachiko,,Shinjuku Ku,35.704229999999995,139.69783,Entire home/apt,11944,1,2,2019-06-12,1.87
34043460,"池袋1站,新宿直通12分,大塚站步行9分钟--4人【巢鴨】",43978925,Elin,,Toshima Ku,35.73811,139.73082,Entire home/apt,12051,2,1,2019-04-23,0.45
34063693,池袋駅まで7分   ｱｯﾄﾎｰﾑな住まい,90686592,Elsie,,Itabashi Ku,35.75071,139.69056,Private room,4950,2,1,2019-05-24,0.86
34064009,BIG  sweet house in Ikebukuro!⛩    Hi ! TOKYO!❤️,110230403,Cc,,Toshima Ku,35.73372,139.72048999999998,Entire home/apt,37983,1,2,2019-06-14,1.54
34065118,Galicia Otsuka 1BR BIZ Room 101 @Ikebukuro,212729499,MetroResidences,,Toshima Ku,35.73487,139.72446000000002,Entire home/apt,10007,6,4,2019-06-22,3.64
34065718,apartment hotel TASU TOCO room 304,19611972,岩間,,Suginami Ku,35.704570000000004,139.59708,Entire home/apt,20014,3,3,2019-06-10,1.7
34065724,6min Station*Shinjuku(新宿) Comfy & Private/Wifi#308,10424827,Kei,,Shinjuku Ku,35.71353,139.70933,Entire home/apt,4950,2,7,2019-06-16,4.47
34066289,"LOCAL Tokyo life! 2 tatami rooms, 3min train Sta✋",110230403,Cc,,Adachi Ku,35.745059999999995,139.80832,Entire home/apt,13020,1,1,2019-05-23,0.83
34066827,立地 最高 (1)JR新宿駅歩2分(新南口)､地下鉄新宿3丁目駅歩1分(E7出口)､ Wi-Fi 付,251317450,光子,,Shinjuku Ku,35.688629999999996,139.70361,Entire home/apt,13127,2,1,2019-05-26,0.91
34068364,Akihabara☆|12min|Direct Access Airport|Max5|101,38047329,Ruiko,,Taito Ku,35.70342,139.78197,Private room,10007,1,5,2019-06-21,2.78
34069000,Akihabara☆|12min|Direct Airport|WIFI|Max10|Annex1,38047329,Ruiko,,Taito Ku,35.70241,139.7826,Entire home/apt,14957,1,1,2019-06-05,1.0
34069953,【RitzyStay】Shibuya Sta. 6min|3Bed|Separated 2 Apt.,225756970,Ruka & Lisa,,Shibuya Ku,35.65849,139.69725,Entire home/apt,60041,2,0,,
34069999,SHIBUYA Sta. 8min! WACLASS SHIBUYA 25㎡ B4,103922453,Tina,,Shibuya Ku,35.65591,139.69481000000002,Entire home/apt,9254,30,1,2019-06-12,1.0
